"","municipio_codigo","municipio","uf","latitude","longitude","n","s"
"3324",4301206,"ARROIO DO TIGRE","RS",-29.3348,-53.0966,2,3
"3325",4301305,"ARROIO GRANDE","RS",-32.2327,-53.0862,7,26
"3326",4301404,"ARVOREZINHA","RS",-28.8737,-52.1781,10,18
"3327",4301503,"AUGUSTO PESTANA","RS",-28.5172,-53.9883,3,15
"3328",4301552,"AUREA","RS",-27.6936,-52.0505,3,11
"3329",4301602,"BAGE","RS",-31.3297,-54.0999,65,40
"3330",4301636,"BALNEARIO PINHAL","RS",-30.2419,-50.2337,2,6
"3331",4301651,"BARAO","RS",-29.3725,-51.4949,6,2
"3332",4301701,"BARAO DE COTEGIPE","RS",-27.6208,-52.3798,25,24
"3333",4301750,"BARAO DO TRIUNFO","RS",-30.3891,-51.7384,1,0
"3334",4301800,"BARRACAO","RS",-27.6739,-51.4585,1,9
"3335",4301859,"BARRA DO GUARITA","RS",-27.1927,-53.7109,0,1
"3336",4301875,"BARRA DO QUARAI","RS",-30.2029,-57.5497,0,1
"3337",4301909,"BARRA DO RIBEIRO","RS",-30.2939,-51.3014,2,8
"3338",4301958,"BARRA FUNDA","RS",-27.9205,-53.0391,0,5
"3339",4302006,"BARROS CASSAL","RS",-29.0947,-52.5836,3,17
"3340",4302055,"BENJAMIN CONSTANT DO SUL","RS",-27.5086,-52.5995,0,4
"3341",4302105,"BENTO GONCALVES","RS",-29.1662,-51.5165,86,113
"3342",4302154,"BOA VISTA DAS MISSOES","RS",-27.6671,-53.3102,3,2
"3343",4302204,"BOA VISTA DO BURICA","RS",-27.6693,-54.1082,10,20
"3344",4302220,"BOA VISTA DO CADEADO","RS",-28.5791,-53.8108,1,4
"3345",4302238,"BOA VISTA DO INCRA","RS",-28.8185,-53.391,1,3
"3346",4302253,"BOA VISTA DO SUL","RS",-29.3544,-51.6687,0,5
"3347",4302303,"BOM JESUS","RS",-28.6697,-50.4295,3,19
"3348",4302352,"BOM PRINCIPIO","RS",-29.4856,-51.3548,3,17
"3349",4302402,"BOM RETIRO DO SUL","RS",-29.6071,-51.9456,4,4
"3350",4302451,"BOQUEIRAO DO LEAO","RS",-29.3046,-52.4284,2,0
"3351",4302501,"BOSSOROCA","RS",-28.7291,-54.9035,1,4
"3352",4302584,"BOZANO","RS",-28.3659,-53.772,0,1
"3353",4302600,"BRAGA","RS",-27.6173,-53.7405,0,2
"3354",4302659,"BROCHIER","RS",-29.5501,-51.5945,2,3
"3355",4302709,"BUTIA","RS",-30.1179,-51.9601,0,9
"3356",4302808,"CACAPAVA DO SUL","RS",-30.5144,-53.4827,10,29
"3357",4302907,"CACEQUI","RS",-29.8883,-54.822,1,17
"3358",4303004,"CACHOEIRA DO SUL","RS",-30.033,-52.8928,34,42
"3359",4303103,"CACHOEIRINHA","RS",-29.9472,-51.1016,104,108
"3360",4303202,"CACIQUE DOBLE","RS",-27.767,-51.6597,7,3
"3361",4303301,"CAIBATE","RS",-28.2905,-54.6454,0,7
"3362",4303400,"CAICARA","RS",-27.2791,-53.4257,2,5
"3363",4303509,"CAMAQUA","RS",-30.8489,-51.8043,19,35
"3364",4303558,"CAMARGO","RS",-28.588,-52.2003,9,24
"3365",4303608,"CAMBARA DO SUL","RS",-29.0474,-50.1465,2,4
"3366",4303673,"CAMPESTRE DA SERRA","RS",-28.7926,-51.0941,3,3
"3367",4303707,"CAMPINA DAS MISSOES","RS",-27.9888,-54.8416,1,24
"3368",4303806,"CAMPINAS DO SUL","RS",-27.7174,-52.6248,7,18
"3369",4303905,"CAMPO BOM","RS",-29.6747,-51.0606,51,59
"3370",4304002,"CAMPO NOVO","RS",-27.6792,-53.8052,7,13
"3371",4304101,"CAMPOS BORGES","RS",-28.8871,-53.0008,3,7
"3372",4304200,"CANDELARIA","RS",-29.6684,-52.7895,6,6
"3373",4304309,"CANDIDO GODOI","RS",-27.9515,-54.7517,8,23
"3374",4304358,"CANDIOTA","RS",-31.5516,-53.6773,3,1
"3375",4304408,"CANELA","RS",-29.356,-50.8119,10,9
"3376",4304507,"CANGUCU","RS",-31.396,-52.6783,49,190
"3377",4304606,"CANOAS","RS",-29.9128,-51.1857,223,221
"3378",4304614,"CANUDOS DO VALE","RS",-29.3271,-52.2374,2,0
"3379",4304622,"CAPAO BONITO DO SUL","RS",-28.1254,-51.3961,1,4
"3380",4304630,"CAPAO DA CANOA","RS",-29.7642,-50.0282,14,12
"3381",4304663,"CAPAO DO LEAO","RS",-31.7565,-52.4889,7,9
"3382",4304671,"CAPIVARI DO SUL","RS",-30.1383,-50.5152,3,18
"3383",4304689,"CAPELA DE SANTANA","RS",-29.6961,-51.328,4,0
"3384",4304697,"CAPITAO","RS",-29.2674,-51.9853,0,2
"3385",4304705,"CARAZINHO","RS",-28.2958,-52.7933,33,15
"3386",4304804,"CARLOS BARBOSA","RS",-29.2969,-51.5028,32,19
"3387",4304853,"CARLOS GOMES","RS",-27.7167,-51.9121,0,1
"3388",4304903,"CASCA","RS",-28.5605,-51.9815,4,45
"3389",4304952,"CASEIROS","RS",-28.2582,-51.6861,0,10
"3390",4305009,"CATUIPE","RS",-28.2554,-54.0132,1,5
"3391",4305108,"CAXIAS DO SUL","RS",-29.1629,-51.1792,290,362
"3392",4305116,"CENTENARIO","RS",-27.7615,-51.9984,3,2
"3393",4305124,"CERRITO","RS",-31.8419,-52.8004,0,2
"3394",4305132,"CERRO BRANCO","RS",-29.657,-52.9406,0,3
"3395",4305157,"CERRO GRANDE","RS",-27.6106,-53.1672,3,7
"3396",4305173,"CERRO GRANDE DO SUL","RS",-30.5905,-51.7418,3,5
"3397",4305207,"CERRO LARGO","RS",-28.1463,-54.7428,11,13
"3398",4305306,"CHAPADA","RS",-28.0559,-53.0665,6,23
"3399",4305355,"CHARQUEADAS","RS",-29.9625,-51.6289,3,12
"3400",4305371,"CHARRUA","RS",-27.9493,-52.015,2,7
"3401",4305405,"CHIAPETTA","RS",-27.923,-53.9419,4,0
"3402",4305439,"CHUI","RS",-33.6866,-53.4594,4,5
"3403",4305447,"CHUVISCA","RS",-30.7504,-51.9737,3,1
"3404",4305454,"CIDREIRA","RS",-30.1604,-50.2337,1,1
"3405",4305504,"CIRIACO","RS",-28.3419,-51.8741,1,4
"3406",4305587,"COLINAS","RS",-29.3948,-51.8556,1,0
"3407",4305603,"COLORADO","RS",-28.5258,-52.9928,0,10
"3408",4305702,"CONDOR","RS",-28.2075,-53.4905,5,10
"3409",4305801,"CONSTANTINA","RS",-27.732,-52.9938,40,66
"3410",4305850,"COQUEIROS DO SUL","RS",-28.1194,-52.7842,1,2
"3411",4305871,"CORONEL BARROS","RS",-28.3921,-54.0686,2,5
"3412",4305900,"CORONEL BICACO","RS",-27.7197,-53.7022,1,2
"3413",4305959,"COTIPORA","RS",-28.9891,-51.6971,1,3
"3414",4305975,"COXILHA","RS",-28.128,-52.3023,5,1
"3415",4306007,"CRISSIUMAL","RS",-27.4999,-54.0994,13,28
"3416",4306056,"CRISTAL","RS",-31.0046,-52.0436,0,2
"3417",4306072,"CRISTAL DO SUL","RS",-27.452,-53.2422,0,1
"3418",4306106,"CRUZ ALTA","RS",-28.645,-53.6048,23,69
"3419",4306130,"CRUZALTENSE","RS",-27.6672,-52.6522,1,0
"3420",4306205,"CRUZEIRO DO SUL","RS",-29.5148,-51.9928,1,14
"3421",4306304,"DAVID CANABARRO","RS",-28.3849,-51.8482,1,2
"3422",4306320,"DERRUBADAS","RS",-27.2642,-53.8645,1,2
"3423",4306353,"DEZESSEIS DE NOVEMBRO","RS",-28.219,-55.0617,0,3
"3424",4306379,"DILERMANDO DE AGUIAR","RS",-29.7054,-54.2122,2,5
"3425",4306403,"DOIS IRMAOS","RS",-29.5836,-51.0898,16,24
"3426",4306429,"DOIS IRMAOS DAS MISSOES","RS",-27.6621,-53.5304,1,0
"3427",4306452,"DOIS LAJEADOS","RS",-28.983,-51.8396,0,2
"3428",4306502,"DOM FELICIANO","RS",-30.7004,-52.1026,4,8
"3429",4306551,"DOM PEDRO DE ALCANTARA","RS",-29.3639,-49.853,0,4
"3430",4306601,"DOM PEDRITO","RS",-30.9756,-54.6694,2,15
"3431",4306700,"DONA FRANCISCA","RS",-29.6195,-53.3617,0,3
"3432",4306734,"DOUTOR MAURICIO CARDOSO","RS",-27.5103,-54.3577,2,3
"3433",4306759,"DOUTOR RICARDO","RS",-29.084,-51.9972,1,1
"3434",4306767,"ELDORADO DO SUL","RS",-30.0847,-51.6187,14,522
"3435",4306809,"ENCANTADO","RS",-29.2351,-51.8703,30,47
"3436",4306908,"ENCRUZILHADA DO SUL","RS",-30.543,-52.5204,4,20
"3437",4306924,"ENGENHO VELHO","RS",-27.706,-52.9145,1,2
"3438",4306932,"ENTRE-IJUIS","RS",-28.3686,-54.2686,0,21
"3439",4306957,"ENTRE RIOS DO SUL","RS",-27.5298,-52.7347,0,2
"3440",4306973,"EREBANGO","RS",-27.8544,-52.3005,1,1
"3441",4307005,"ERECHIM","RS",-27.6364,-52.2697,222,310
"3442",4307054,"ERNESTINA","RS",-28.4977,-52.5836,5,7
"3443",4307104,"HERVAL","RS",-32.024,-53.3944,0,1
"3444",4307203,"ERVAL GRANDE","RS",-27.3926,-52.574,0,5
"3445",4307302,"ERVAL SECO","RS",-27.5443,-53.5005,0,1
"3446",4307401,"ESMERALDA","RS",-28.0518,-51.1933,1,3
"3447",4307450,"ESPERANCA DO SUL","RS",-27.3603,-53.9891,2,1
"3448",4307500,"ESPUMOSO","RS",-28.7286,-52.8461,13,36
"3449",4307559,"ESTACAO","RS",-27.9135,-52.2635,2,16
"3450",4307609,"ESTANCIA VELHA","RS",-29.6535,-51.1843,45,20
"3451",4307708,"ESTEIO","RS",-29.852,-51.1841,32,26
"3452",4307807,"ESTRELA","RS",-29.5002,-51.9495,61,30
"3453",4307815,"ESTRELA VELHA","RS",-29.1713,-53.1639,1,1
"3454",4307831,"EUGENIO DE CASTRO","RS",-28.5315,-54.1506,2,4
"3455",4307864,"FAGUNDES VARELA","RS",-28.8794,-51.7014,3,0
"3456",4307906,"FARROUPILHA","RS",-29.2227,-51.3419,72,127
"3457",4308003,"FAXINAL DO SOTURNO","RS",-29.5788,-53.4484,1,4
"3458",4308052,"FAXINALZINHO","RS",-27.4238,-52.6789,1,3
"3459",4308078,"FAZENDA VILANOVA","RS",-29.5885,-51.8217,0,1
"3460",4308102,"FELIZ","RS",-29.4527,-51.3032,13,5
"3461",4308201,"FLORES DA CUNHA","RS",-29.0261,-51.1875,14,85
"3462",4308300,"FONTOURA XAVIER","RS",-28.9817,-52.3445,9,26
"3463",4308409,"FORMIGUEIRO","RS",-30.0035,-53.4959,0,1
"3464",4308433,"FORQUETINHA","RS",-29.3828,-52.0981,0,2
"3465",4308458,"FORTALEZA DOS VALOS","RS",-28.7986,-53.2249,1,4
"3466",4308508,"FREDERICO WESTPHALEN","RS",-27.3586,-53.3958,68,82
"3467",4308607,"GARIBALDI","RS",-29.259,-51.5352,50,63
"3468",4308706,"GAURAMA","RS",-27.5856,-52.0915,6,19
"3469",4308805,"GENERAL CAMARA","RS",-29.9032,-51.7612,0,4
"3470",4308854,"GENTIL","RS",-28.4316,-52.0337,1,6
"3471",4308904,"GETULIO VARGAS","RS",-27.8911,-52.2294,6,15
"3472",4309001,"GIRUA","RS",-28.0297,-54.3517,6,17
"3473",4309050,"GLORINHA","RS",-29.8798,-50.7734,6,10
"3474",4309100,"GRAMADO","RS",-29.3734,-50.8762,59,28
"3475",4309126,"GRAMADO DOS LOUREIROS","RS",-27.4429,-52.9149,1,2
"3476",4309159,"GRAMADO XAVIER","RS",-29.2706,-52.5795,3,5
"3477",4309209,"GRAVATAI","RS",-29.9413,-50.9869,197,153
"3478",4309258,"GUABIJU","RS",-28.5421,-51.6948,1,0
"3479",4309308,"GUAIBA","RS",-30.1086,-51.3233,60,27
"3480",4309407,"GUAPORE","RS",-28.8399,-51.8895,11,40
"3481",4309506,"GUARANI DAS MISSOES","RS",-28.1491,-54.5629,2,6
"3482",4309555,"HARMONIA","RS",-29.5456,-51.4185,6,7
"3483",4309605,"HORIZONTINA","RS",-27.6282,-54.3053,15,23
"3484",4309654,"HULHA NEGRA","RS",-31.4067,-53.8667,2,0
"3485",4309704,"HUMAITA","RS",-27.5691,-53.9695,23,24
"3486",4309753,"IBARAMA","RS",-29.4203,-53.1295,4,0
"3487",4309803,"IBIACA","RS",-28.0566,-51.8599,4,3
"3488",4309902,"IBIRAIARAS","RS",-28.3741,-51.6377,86,267
"3489",4309951,"IBIRAPUITA","RS",-28.6247,-52.5158,2,3
"3490",4310009,"IBIRUBA","RS",-28.6302,-53.0961,39,67
"3491",4310108,"IGREJINHA","RS",-29.5693,-50.7919,5,32
"3492",4310207,"IJUI","RS",-28.388,-53.92,76,78
"3493",4310306,"ILOPOLIS","RS",-28.9282,-52.1258,1,18
"3494",4310330,"IMBE","RS",-29.9753,-50.1281,1,2
"3495",4310363,"IMIGRANTE","RS",-29.3508,-51.7748,2,7
"3496",4310405,"INDEPENDENCIA","RS",-27.8354,-54.1886,12,17
"3497",4310413,"INHACORA","RS",-27.8752,-54.015,1,1
"3498",4310439,"IPE","RS",-28.8171,-51.2859,3,1
"3499",4310462,"IPIRANGA DO SUL","RS",-27.9404,-52.4271,0,2
"3500",4310504,"IRAI","RS",-27.1951,-53.2543,9,15
"3501",4310538,"ITAARA","RS",-29.6013,-53.7725,0,3
"3502",4310579,"ITAPUCA","RS",-28.7768,-52.1693,1,8
"3503",4310603,"ITAQUI","RS",-29.1311,-56.5515,10,12
"3504",4310702,"ITATIBA DO SUL","RS",-27.3846,-52.4538,5,23
"3505",4310801,"IVOTI","RS",-29.5995,-51.1533,10,7
"3506",4310850,"JABOTICABA","RS",-27.6347,-53.2762,2,7
"3507",4310876,"JACUIZINHO","RS",-29.0401,-53.0657,1,0
"3508",4310900,"JACUTINGA","RS",-27.7291,-52.5372,3,5
"3509",4311007,"JAGUARAO","RS",-32.5604,-53.377,13,17
"3510",4311106,"JAGUARI","RS",-29.4936,-54.703,1,1
"3511",4311122,"JAQUIRANA","RS",-28.8811,-50.3637,1,0
"3512",4311130,"JARI","RS",-29.2922,-54.2237,0,1
"3513",4311155,"JOIA","RS",-28.6435,-54.1141,0,6
"3514",4311205,"JULIO DE CASTILHOS","RS",-29.2299,-53.6772,2,18
"3515",4311254,"LAGOAO","RS",-29.2348,-52.7997,0,2
"3516",4311270,"LAGOA DOS TRES CANTOS","RS",-28.5676,-52.8618,1,6
"3517",4311304,"LAGOA VERMELHA","RS",-28.2093,-51.5248,9,37
"3518",4311403,"LAJEADO","RS",-29.4591,-51.9644,109,119
"3519",4311429,"LAJEADO DO BUGRE","RS",-27.6913,-53.1818,0,7
"3520",4311502,"LAVRAS DO SUL","RS",-30.8071,-53.8931,0,4
"3521",4311601,"LIBERATO SALZANO","RS",-27.601,-53.0753,0,5
"3522",4311627,"LINDOLFO COLLOR","RS",-29.5859,-51.2141,0,5
"3523",4311643,"LINHA NOVA","RS",-29.4679,-51.2003,1,0
"3524",4311700,"MACHADINHO","RS",-27.5667,-51.6668,3,2
"3525",4311734,"MAMPITUBA","RS",-29.2136,-49.9311,0,1
"3526",4311759,"MANOEL VIANA","RS",-29.5859,-55.4841,1,3
"3527",4311775,"MAQUINE","RS",-29.6798,-50.2079,2,3
"3528",4311809,"MARAU","RS",-28.4498,-52.1986,71,33
"3529",4311908,"MARCELINO RAMOS","RS",-27.4676,-51.9095,17,34
"3530",4311981,"MARIANA PIMENTEL","RS",-30.353,-51.5803,0,2
"3531",4312005,"MARIANO MORO","RS",-27.3568,-52.1467,3,0
"3532",4312054,"MARQUES DE SOUZA","RS",-29.3311,-52.0973,0,3
"3533",4312138,"MATO CASTELHANO","RS",-28.28,-52.1932,2,2
"3534",4312153,"MATO LEITAO","RS",-29.5285,-52.1278,3,8
"3535",4312179,"MATO QUEIMADO","RS",-28.252,-54.6159,1,0
"3536",4312203,"MAXIMILIANO DE ALMEIDA","RS",-27.6325,-51.802,7,29
"3537",4312252,"MINAS DO LEAO","RS",-30.1346,-52.0423,1,11
"3538",4312302,"MIRAGUAI","RS",-27.497,-53.6891,6,2
"3539",4312351,"MONTAURI","RS",-28.6462,-52.0767,2,0
"3540",4312377,"MONTE ALEGRE DOS CAMPOS","RS",-28.6805,-50.7834,0,1
"3541",4312385,"MONTE BELO DO SUL","RS",-29.1607,-51.6333,8,0
"3542",4312401,"MONTENEGRO","RS",-29.6824,-51.4679,35,41
"3543",4312427,"MORMACO","RS",-28.6968,-52.6999,1,4
"3544",4312443,"MORRINHOS DO SUL","RS",-29.3578,-49.9328,3,5
"3545",4312450,"MORRO REDONDO","RS",-31.5887,-52.6261,2,6
"3546",4312476,"MORRO REUTER","RS",-29.5379,-51.0811,3,2
"3547",4312500,"MOSTARDAS","RS",-31.1054,-50.9167,0,3
"3548",4312609,"MUCUM","RS",-29.163,-51.8714,0,4
"3549",4312617,"MUITOS CAPOES","RS",-28.3132,-51.1836,0,4
"3550",4312658,"NAO-ME-TOQUE","RS",-28.4548,-52.8182,4,17
"3551",4312674,"NICOLAU VERGUEIRO","RS",-28.5298,-52.4676,3,0
"3552",4312708,"NONOAI","RS",-27.3689,-52.7756,4,8
"3553",4312757,"NOVA ALVORADA","RS",-28.6822,-52.1631,3,12
"3554",4312807,"NOVA ARACA","RS",-28.6537,-51.7458,1,2
"3555",4312906,"NOVA BASSANO","RS",-28.7291,-51.7072,14,1
"3556",4312955,"NOVA BOA VISTA","RS",-27.9926,-52.9784,1,8
"3557",4313003,"NOVA BRESCIA","RS",-29.2182,-52.0319,4,1
"3558",4313011,"NOVA CANDELARIA","RS",-27.6137,-54.1074,3,10
"3559",4313037,"NOVA ESPERANCA DO SUL","RS",-29.4066,-54.8293,0,3
"3560",4313060,"NOVA HARTZ","RS",-29.5808,-50.9051,7,7
"3561",4313086,"NOVA PADUA","RS",-29.0275,-51.3098,1,0
"3562",4313102,"NOVA PALMA","RS",-29.471,-53.4689,0,5
"3563",4313201,"NOVA PETROPOLIS","RS",-29.3741,-51.1136,18,18
"3564",4313300,"NOVA PRATA","RS",-28.7799,-51.6113,38,19
"3565",4313334,"NOVA RAMADA","RS",-28.0667,-53.6992,1,3
"3566",4313359,"NOVA ROMA DO SUL","RS",-28.9882,-51.4095,0,2
"3567",4313375,"NOVA SANTA RITA","RS",-29.8525,-51.2837,16,20
"3568",4313391,"NOVO CABRAIS","RS",-29.7338,-52.9489,0,3
"3569",4313409,"NOVO HAMBURGO","RS",-29.6875,-51.1328,123,94
"3570",4313425,"NOVO MACHADO","RS",-27.5765,-54.5036,1,0
"3571",4313441,"NOVO TIRADENTES","RS",-27.5649,-53.1837,1,6
"3572",4313466,"NOVO XINGU","RS",-27.749,-53.0639,1,0
"3573",4313490,"NOVO BARREIRO","RS",-27.9077,-53.1103,1,4
"3574",4313508,"OSORIO","RS",-29.8881,-50.2667,16,25
"3575",4313607,"PAIM FILHO","RS",-27.7075,-51.763,5,25
"3576",4313656,"PALMARES DO SUL","RS",-30.2535,-50.5103,2,3
"3577",4313706,"PALMEIRA DAS MISSOES","RS",-27.9007,-53.3134,23,28
"3578",4313805,"PALMITINHO","RS",-27.3596,-53.558,23,19
"3579",4313904,"PANAMBI","RS",-28.2833,-53.5023,36,62
"3580",4313953,"PANTANO GRANDE","RS",-30.1902,-52.3729,12,11
"3581",4314001,"PARAI","RS",-28.5964,-51.7896,3,36
"3582",4314027,"PARAISO DO SUL","RS",-29.6717,-53.144,0,2
"3583",4314035,"PARECI NOVO","RS",-29.6365,-51.3974,6,8
"3584",4314050,"PAROBE","RS",-29.6243,-50.8312,31,28
"3585",4314076,"PASSO DO SOBRADO","RS",-29.748,-52.2748,1,4
"3586",4314100,"PASSO FUNDO","RS",-28.2576,-52.4091,173,187
"3587",4314134,"PAULO BENTO","RS",-27.7051,-52.4169,7,5
"3588",4314159,"PAVERAMA","RS",-29.5486,-51.7339,1,2
"3589",4314209,"PEDRO OSORIO","RS",-31.8642,-52.8184,0,2
"3590",4314308,"PEJUCARA","RS",-28.4283,-53.6579,1,5
"3591",4314407,"PELOTAS","RS",-31.7649,-52.3371,148,159
"3592",4314423,"PICADA CAFE","RS",-29.4464,-51.1367,1,5
"3593",4314456,"PINHAL","RS",-27.508,-53.2082,2,18
"3594",4314464,"PINHAL DA SERRA","RS",-27.8751,-51.1673,1,1
"3595",4314472,"PINHAL GRANDE","RS",-29.345,-53.3206,0,3
"3596",4314498,"PINHEIRINHO DO VALE","RS",-27.2109,-53.608,3,2
"3597",4314506,"PINHEIRO MACHADO","RS",-31.5794,-53.3798,0,8
"3598",4314548,"PINTO BANDEIRA","RS",-29.0975,-51.4503,0,3
"3599",4314555,"PIRAPO","RS",-28.0439,-55.2001,0,1
"3600",4314605,"PIRATINI","RS",-31.4473,-53.0973,4,29
"3601",4314704,"PLANALTO","RS",-27.3297,-53.0575,4,11
"3602",4314753,"POCO DAS ANTAS","RS",-29.4481,-51.6719,1,4
"3603",4314779,"PONTAO","RS",-28.0585,-52.6791,0,3
"3604",4314787,"PONTE PRETA","RS",-27.6587,-52.4848,4,4
"3605",4314803,"PORTAO","RS",-29.7015,-51.2429,4,109
"3606",4314902,"PORTO ALEGRE","RS",-30.0318,-51.2065,971,1356
"3607",4315008,"PORTO LUCENA","RS",-27.8569,-55.01,0,1
"3608",4315057,"PORTO MAUA","RS",-27.5796,-54.6657,1,1
"3609",4315107,"PORTO XAVIER","RS",-27.9082,-55.1379,13,45
"3610",4315131,"POUSO NOVO","RS",-29.1738,-52.2136,1,0
"3611",4315149,"PRESIDENTE LUCENA","RS",-29.5175,-51.1798,0,10
"3612",4315172,"PROTASIO ALVES","RS",-28.7572,-51.4757,1,1
"3613",4315206,"PUTINGA","RS",-29.0045,-52.1569,2,5
"3614",4315305,"QUARAI","RS",-30.384,-56.4483,5,10
"3615",4315313,"QUATRO IRMAOS","RS",-27.8257,-52.4424,1,0
"3616",4315321,"QUEVEDOS","RS",-29.3504,-54.0789,0,2
"3617",4315354,"QUINZE DE NOVEMBRO","RS",-28.7466,-53.1011,1,7
"3618",4315404,"REDENTORA","RS",-27.664,-53.6407,0,1
"3619",4315453,"RELVADO","RS",-29.1164,-52.0778,3,1
"3620",4315503,"RESTINGA SECA","RS",-29.8188,-53.3807,2,9
"3621",4315552,"RIO DOS INDIOS","RS",-27.2973,-52.8417,0,3
"3622",4315602,"RIO GRANDE","RS",-32.0349,-52.1071,24,65
"3623",4315701,"RIO PARDO","RS",-29.988,-52.3711,5,12
"3624",4315750,"RIOZINHO","RS",-29.639,-50.4488,2,2
"3625",4315800,"ROCA SALES","RS",-29.2884,-51.8658,7,4
"3626",4315909,"RODEIO BONITO","RS",-27.4742,-53.1706,5,30
"3627",4316006,"ROLANTE","RS",-29.6462,-50.5819,12,19
"3628",4316105,"RONDA ALTA","RS",-27.7758,-52.8056,2,9
"3629",4316204,"RONDINHA","RS",-27.8315,-52.9081,5,2
"3630",4316303,"ROQUE GONZALES","RS",-28.1297,-55.0266,0,13
"3631",4316402,"ROSARIO DO SUL","RS",-30.2515,-54.9221,7,7
"3632",4316428,"SAGRADA FAMILIA","RS",-27.7085,-53.1351,3,5
"3633",4316436,"SALDANHA MARINHO","RS",-28.3941,-53.097,2,3
"3634",4316451,"SALTO DO JACUI","RS",-29.0951,-53.2133,1,24
"3635",4316477,"SALVADOR DAS MISSOES","RS",-28.1233,-54.8373,11,4
"3636",4316501,"SALVADOR DO SUL","RS",-29.4386,-51.5077,7,11
"3637",4316600,"SANANDUVA","RS",-27.947,-51.8079,18,24
"3638",4316709,"SANTA BARBARA DO SUL","RS",-28.3653,-53.251,4,18
"3639",4316733,"SANTA CECILIA DO SUL","RS",-28.1609,-51.9279,1,0
"3640",4316758,"SANTA CLARA DO SUL","RS",-29.4747,-52.0843,1,6
"3641",4316808,"SANTA CRUZ DO SUL","RS",-29.722,-52.4343,106,123
"3642",4316907,"SANTA MARIA","RS",-29.6868,-53.8149,199,227
"3643",4316956,"SANTA MARIA DO HERVAL","RS",-29.4902,-50.9919,13,4
"3644",4316972,"SANTA MARGARIDA DO SUL","RS",-30.3393,-54.0817,0,5
"3645",4317004,"SANTANA DA BOA VISTA","RS",-30.8697,-53.11,0,1
"3646",4317103,"SANTANA DO LIVRAMENTO","RS",-30.8773,-55.5392,32,26
"3647",4317202,"SANTA ROSA","RS",-27.8702,-54.4796,115,129
"3648",4317301,"SANTA VITORIA DO PALMAR","RS",-33.525,-53.3717,7,8
"3649",4317400,"SANTIAGO","RS",-29.1897,-54.8666,16,24
"3650",4317509,"SANTO ANGELO","RS",-28.3001,-54.2668,43,43
"3651",4317558,"SANTO ANTONIO DO PALMA","RS",-28.4956,-52.0267,0,1
"3652",4317608,"SANTO ANTONIO DA PATRULHA","RS",-29.8268,-50.5175,16,39
"3653",4317707,"SANTO ANTONIO DAS MISSOES","RS",-28.514,-55.2251,0,2
"3654",4317756,"SANTO ANTONIO DO PLANALTO","RS",-28.403,-52.6992,4,5
"3655",4317806,"SANTO AUGUSTO","RS",-27.8526,-53.7776,11,8
"3656",4317905,"SANTO CRISTO","RS",-27.8263,-54.662,13,21
"3657",4317954,"SANTO EXPEDITO DO SUL","RS",-27.9074,-51.6434,0,2
"3658",4318002,"SAO BORJA","RS",-28.6578,-56.0036,66,22
"3659",4318051,"SAO DOMINGOS DO SUL","RS",-28.5312,-51.886,0,1
"3660",4318101,"SAO FRANCISCO DE ASSIS","RS",-29.5547,-55.1253,8,6
"3661",4318200,"SAO FRANCISCO DE PAULA","RS",-29.4404,-50.5828,11,25
"3662",4318309,"SAO GABRIEL","RS",-30.3337,-54.3217,29,34
"3663",4318408,"SAO JERONIMO","RS",-29.9716,-51.7251,1,5
"3664",4318424,"SAO JOAO DA URTIGA","RS",-27.8195,-51.8257,3,5
"3665",4318440,"SAO JORGE","RS",-28.4984,-51.7064,1,4
"3666",4318457,"SAO JOSE DAS MISSOES","RS",-27.7789,-53.1226,0,3
"3667",4318465,"SAO JOSE DO HERVAL","RS",-29.052,-52.295,1,6
"3668",4318481,"SAO JOSE DO HORTENCIO","RS",-29.528,-51.245,3,0
"3669",4318499,"SAO JOSE DO INHACORA","RS",-27.7251,-54.1275,3,3
"3670",4318507,"SAO JOSE DO NORTE","RS",-32.0151,-52.0331,2,0
"3671",4318606,"SAO JOSE DO OURO","RS",-27.7707,-51.5966,18,47
"3672",4318614,"SAO JOSE DO SUL","RS",-29.5448,-51.4821,0,1
"3673",4318622,"SAO JOSE DOS AUSENTES","RS",-28.7476,-50.0677,2,0
"3674",4318705,"SAO LEOPOLDO","RS",-29.7545,-51.1498,65,187
"3675",4318804,"SAO LOURENCO DO SUL","RS",-31.3564,-51.9715,7,58
"3676",4318903,"SAO LUIZ GONZAGA","RS",-28.412,-54.9559,13,21
"3677",4319000,"SAO MARCOS","RS",-28.9677,-51.0696,21,77
"3678",4319109,"SAO MARTINHO","RS",-27.7112,-53.9699,2,7
"3679",4319125,"SAO MARTINHO DA SERRA","RS",-29.5397,-53.859,1,5
"3680",4319158,"SAO MIGUEL DAS MISSOES","RS",-28.556,-54.5559,2,9
"3681",4319208,"SAO NICOLAU","RS",-28.1834,-55.2654,3,3
"3682",4319307,"SAO PAULO DAS MISSOES","RS",-28.0195,-54.9404,1,7
"3683",4319356,"SAO PEDRO DA SERRA","RS",-29.4193,-51.5134,2,3
"3684",4319364,"SAO PEDRO DAS MISSOES","RS",-27.7706,-53.2513,3,0
"3685",4319372,"SAO PEDRO DO BUTIA","RS",-28.1243,-54.8926,1,2
"3686",4319406,"SAO PEDRO DO SUL","RS",-29.6202,-54.1855,5,34
