"","data_inicio_fogo","localidade","mun","uf","tipo_item","provavel_causa","lat","lng"
"1163","24/10/2018 13:10:00","ASSENTAMENTO MATA VERDE E LAMPIÃO","DIAMANTE","PB","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-7.4272273,-38.2654449
"1164","24/10/2018 13:10:00","ASSENTAMENTO LAMPIÃO","SANTANA DE MANGUEIRA","PB","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-7.5514933,-38.3341599
"1165","19/03/2016 10:03:00","SÃO MARCOS - RR","PACARAIMA","RR",NA,NA,4.478414,-61.1482639
"1166","07/08/2017 08:08:00","kALUNGA","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.7904208,-47.458134
"1167","12/10/2017 09:10:00","CANA BRAVA/GUAJAJARA","AMARANTE DO MARANHAO","MA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-5.5374853,-45.6014691
"1168","27/09/2019 10:09:00","ARARIBOIA ZUTIWA","AMARANTE DO MARANHAO","MA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-5.2246362,-46.2068199
"1169","15/08/2016 08:08:00","PA VALDETE CORREIA/ ITAETE","ITAETE","BA","OUTRAS CAUSAS","INDETERMINADO",-12.9810717,-40.9654076
"1170","20/09/2017 17:09:00","PARNA DE BRASÍLIA","BRASILIA","DF","OUTRAS CAUSAS","VANDALISMO",-15.6718013,-47.9812152
"1171","19/02/2016 12:02:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",3.8797158,-59.6340059
"1172","14/03/2016 11:03:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",3.8797158,-59.6340059
"1173","16/02/2017 15:02:00","XACRIABÁ","ITACARAMBI","MG","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.8813627,-44.2515683
"1174","27/10/2017 12:10:00","PARNA DA SERRA DAS CONFUSÕES","CRISTINO CASTRO","PI","OUTRAS CAUSAS","INDETERMINADO",-9.222837,-43.4898119
"1175","29/08/2018 14:08:00","PARQUE DO XINGU","FELIZ NATAL","MT","OUTRAS CAUSAS","FOGUEIRA DE ACAMPAMENTO",-11.8624992,-53.527784
"1176","16/09/2017 16:09:00","PARNA DA TIJUCA","RIO DE JANEIRO","RJ","OUTRAS CAUSAS","QUEDA DE BALÃO",-22.9507703,-43.2860898
"1177","14/12/2015 14:12:00","SERRA DA MOÇA","BOA VISTA","RR",NA,NA,3.2705054,-60.6745864
"1178","13/12/2015 10:12:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",4.4007377,-60.3597208
"1179","17/12/2014 16:12:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR",NA,NA,4.4007377,-60.3597208
"1180","23/01/2016 12:01:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",4.4007377,-60.3597208
"1181","23/02/2016 17:02:00","YANOMAMI","MUCAJAI","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",2.4470932,-60.9187845
"1182","15/07/2016 15:07:00","BR 364 SENTIDO JACI PARANÁ","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-9.2560662,-64.3936013
"1183","22/07/2016 16:07:00","RUA CANÁRIO DO REINO","MACHADINHO D'OESTE","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-9.4299777,-61.9934987
"1184","25/10/2019 17:10:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"1185","15/03/2020 16:03:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"1186","04/01/2016 12:01:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",4.4007377,-60.3597208
"1187","26/07/2016 13:07:00","PA Joana Darc III - Linha 07","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-11.0809511,-61.4409493
"1188","30/07/2016 14:07:00","PA Joana Darc III - Linha 17","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635576,-63.8971704
"1189","15/08/2016 13:08:00","Quilombo Kalunga","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.7904208,-47.458134
"1190","26/09/2016 11:09:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"1191","09/02/2019 14:02:00","TABALASCADA","CANTA","RR",NA,NA,2.6862791,-60.6017441
"1192","10/11/2019 19:11:00","PARQUE NATURAL SERRA DAS ALMAS","RIO DE CONTAS","BA","OUTRAS CAUSAS","INDETERMINADO",-13.3715942,-41.8841023
"1193","15/01/2016 16:01:00","TABALASCADA","CANTA","RR","OUTRAS CAUSAS","VANDALISMO",2.6862791,-60.6017441
"1194","25/01/2016 19:01:00","ANINGAL","AMAJARI","RR",NA,NA,3.4535724,-61.3873349
"1195","12/09/2018 08:09:00","Fazenda Pantera Brasil","POCONE","MT","OUTRAS CAUSAS","INDETERMINADO",-16.266471,-56.626599
"1196","04/09/2018 13:09:00","BR 070 - Comunidade do Rodeio","POCONE","MT","OUTRAS CAUSAS","INDETERMINADO",-15.9283344,-56.914713
"1197","19/08/2019 13:08:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"1198","31/07/2020 08:07:00","Aldeia Papagaio I / T. I. Juininha","TANGARA DA SERRA","MT","OUTRAS CAUSAS","VANDALISMO",-14.5359966,-59.0878063
"1199","02/08/2020 14:08:00","Aldeia Kolidiki","TANGARA DA SERRA","MT","OUTRAS CAUSAS","VANDALISMO",-14.6068311,-57.470444
"1200","08/02/2021 11:02:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",3.6541852,-61.4190754
"1201","02/03/2021 14:03:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",3.6541852,-61.4190754
"1202","09/11/2015 15:11:00","APA COROA VERMELHA","PORTO SEGURO","BA","OUTRAS CAUSAS","INDETERMINADO",-16.3368034,-39.0094642
"1203","25/10/2019 16:10:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"1204","14/09/2020 10:09:00","Região da Aldeia Nova Esperança-MT","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.6265304,-57.485888
"1205","14/12/2015 18:12:00","TABALASCADA","CANTA","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",2.6862791,-60.6017441
"1206","17/08/2016 14:08:00","RAMAL XERON","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.6705861,-63.9953228
"1207","29/08/2016 09:08:00","Kalunga","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.7904208,-47.458134
"1208","09/08/2019 18:08:00","APA BAIA NEGRA - LADÁRIO","LADARIO","MS","ACIDENTE","CABO DE ALTA TENSÃO",-20.2262989,-58.1693603
"1209","20/11/2019 11:11:00","MATA DA PIMENTEIRA","SERRA TALHADA","PE","OUTRAS CAUSAS","VANDALISMO",-7.9355097,-38.3004726
"1210","11/10/2019 16:10:00","LH 06 Nov Esperança/ Cotriguaçu-MT","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4988727,-58.9862365
"1211","15/11/2018 17:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"1212","14/11/2018 14:11:00","PA PIQUIA DO AMAPÃ? / AMAPA","AMAPA","AP","OUTRAS CAUSAS","INDETERMINADO",2.0471102,-50.7922646
"1213","08/09/2020 08:09:00","PARQUE DO XINGU","FELIZ NATAL","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-11.8624992,-53.527784
"1214","10/08/2020 10:08:00","PARQUE DO XINGU","FELIZ NATAL","MT","OUTRAS CAUSAS","INDETERMINADO",-11.8624992,-53.527784
"1215","16/07/2019 13:07:00","PAD Boa Esperança - Ramal Olho D'agua","SENA MADUREIRA","AC","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-21.092795,-45.5628734
"1216","21/03/2020 16:03:00","RAPOSA SERRA DO SOL/LAVRADO","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"1217","02/11/2018 15:11:00","PA CRUZEIRO / AMAPA","AMAPA","AP","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-6.207102,-52.7027956
"1218","12/11/2018 14:11:00","PA CRUZEIRO / AMAPA","AMAPA","AP","OUTRAS CAUSAS","INDETERMINADO",-6.207102,-52.7027956
"1219","24/09/2018 12:09:00","Linha V-02 - Muriru","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"1220","20/09/2018 17:09:00","PA Paiol Linhão das Brancas","CACERES","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.0834866,-57.6756709
"1221","24/09/2018 14:09:00","Linha 02, Jacaré - Cotriguaçú","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"1222","10/09/2018 13:09:00","Pa Nova Esperança","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4988727,-58.9862365
"1223",NA,"Linha do Jacaré","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"1224","14/07/2016 15:07:00","Aldeia Bela Vista","MANICORE","AM","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-5.8131866,-61.29899
"1225","13/09/2016 17:09:00","PA Joana Darc III - Linha 11","PORTO VELHO","RO","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-11.3466475,-61.2968155
"1226","08/09/2016 19:09:00","PA Joana Darc III - Linha 17","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7635576,-63.8971704
"1227","24/09/2018 15:09:00","JUININHA","CONQUISTA D'OESTE","MT","CAUSAS NATURAIS","DESCARGA ELÉTRICA DE RAIO",-14.5359966,-59.0878063
"1228","07/08/2018 19:08:00","Rodovia da Comunidade do Chumbo","POCONE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-16.2645026,-56.6281145
"1229","04/03/2019 09:03:00","SÃO MARCOS - RR","PACARAIMA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",4.478414,-61.1482639
"1230","18/03/2019 18:03:00","TABALASCADA","CANTA","RR","OUTRAS CAUSAS","INDETERMINADO",2.6862791,-60.6017441
"1231","18/03/2019 18:03:00","MALACACHETA","CANTA","RR","OUTRAS CAUSAS","INDETERMINADO",2.707037,-60.387772
"1232","12/08/2019 12:08:00","TIRECATINGA","SAPEZAL","MT","ACIDENTE","REIGNIÇÃO",-13.1372391,-58.423566
"1233","28/09/2018 14:09:00","SERRA DA BANDEIRA","BARREIRAS","BA","OUTRAS CAUSAS","VANDALISMO",-11.9575,-45.2491667
"1234","12/10/2018 14:10:00","Mataquiri","CASCAVEL","CE","OUTRAS CAUSAS","INDETERMINADO",-4.116667,-38.266667
"1235","17/08/2020 13:08:00","MARAIWATSEDE","ALTO BOA VISTA","MT","OUTRAS CAUSAS","VANDALISMO",-11.7036923,-51.6244307
"1236","09/02/2021 11:02:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",3.6541852,-61.4190754
"1237","29/08/2016 06:08:00","BAÚ","ALTAMIRA","PA","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-3.2092555,-52.2137997
"1238","21/08/2016 14:08:00","TENHARIM MARMELOS","HUMAITA","AM","OUTRAS CAUSAS","INDETERMINADO",-8.337469,-61.7488586
"1239","06/09/2018 13:09:00","Pousada Transpantaneira Araras","POCONE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.5120833,-56.7115593
"1240","05/08/2018 11:08:00","P.A. Nova Cotriguaçú, Linha R-1 Km 25","COTRIGUACU","MT","OUTRAS CAUSAS","INDETERMINADO",-9.9030759,-58.5657137
"1241","02/11/2018 15:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"1242","13/11/2018 19:11:00","PA CEDRO / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.5056624,-50.9118916
"1243","04/11/2018 13:11:00","PA CRUZEIRO / AMAPA","AMAPA","AP","OUTRAS CAUSAS","VANDALISMO",-6.207102,-52.7027956
"1244","06/11/2018 14:11:00","PA PIQUIA DO AMAPÃ? / AMAPA","AMAPA","AP","OUTRAS CAUSAS","VANDALISMO",2.0471102,-50.7922646
"1245",NA,"Linha 14 - Cotriguaçú","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9052987,-58.5698988
"1246","19/11/2018 11:11:00","PARNA DA CHAPADA DIAMANTINA","ANDARAI","BA","OUTRAS CAUSAS","INDETERMINADO",-12.8801668,-41.3721853
"1247","04/09/2019 09:09:00","PARQUE DO XINGU","FELIZ NATAL","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-11.8624992,-53.527784
"1248","05/08/2019 09:08:00","PARQUE DO XINGU","FELIZ NATAL","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-11.8624992,-53.527784
"1249","21/02/2020 16:02:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"1250","28/07/2016 15:07:00","PA Joana Darc III - Linha 25","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635576,-63.8971704
"1251","13/08/2016 16:08:00","BR 364 SENTIDO JACI PARANÁ","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-9.2560662,-64.3936013
"1252","24/10/2018 14:10:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"1253","08/11/2018 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-2.2524163,-48.7918587
"1254",NA,"Próximo BR 235","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-14.6197344,-57.4875157
"1255","07/02/2020 14:02:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"1256","11/07/2016 16:07:00","Quilombo Kalunga","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.7904208,-47.458134
"1257","02/08/2016 11:08:00","JACI PARANÁ","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-9.253793,-64.4123901
"1258","13/08/2016 13:08:00","RO 133, KM 5","MACHADINHO D'OESTE","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-9.4251996,-62.0024651
"1259","14/10/2016 10:10:00","Curriola","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-13.401471,-47.48704
"1260",NA,"PORQUINHOS DOS CANELA-APÃNJEKRA","FERNANDO FALCAO","MA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-6.0924461,-45.5639787
"1261",NA,"Abraça nisi pulo","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7894424,-63.8957753
"1262","18/07/2017 10:07:00","Aldeia Água Suja","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-14.6196854,-57.4882537
"1263","20/09/2017 10:09:00","PORQUINHOS","FERNANDO FALCAO","MA","EXTRATIVISMO","CAÇA",-6.0924461,-45.5639787
"1264","11/09/2017 21:09:00","PA Joana D'arc","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7679107,-64.076761
"1265","05/09/2017 15:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"1266","11/09/2017 14:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"1267","12/08/2017 12:08:00","Faz. Santa Monica","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-19.0005556,-57.6508333
"1268","26/10/2017 14:10:00","SÃO GABRIEL/ CORUMBÁ","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-19.2042644,-56.2451825
"1269","03/07/2018 17:07:00","Aldeia Água Suja","TANGARA DA SERRA","MT","OUTRAS CAUSAS","VANDALISMO",-14.6196854,-57.4882537
"1270","10/10/2018 13:10:00","UAÇA","OIAPOQUE","AP","OUTRAS CAUSAS","INDETERMINADO",3.5318292,-51.4742925
"1271","11/09/2016 18:09:00","PA Joana Darc III - Linha 17","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7635576,-63.8971704
"1272","18/01/2017 12:01:00","COROA VERMELHA","PORTO SEGURO","BA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.3297275,-39.0191718
"1273","30/07/2017 13:07:00","JOANA D'ARC","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.737253,-63.874244
"1274","14/08/2017 16:08:00","TENHARIM MARMELOS","MANICORE","AM","OUTRAS CAUSAS","INDETERMINADO",-8.337469,-61.7488586
"1275","27/07/2017 07:07:00","Aldeia Bakairi","PARANATINGA","MT","OUTRAS CAUSAS","VANDALISMO",-14.298967,-54.6188614
"1276","05/08/2017 16:08:00","PA PAIOL / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-16.0834866,-57.6756709
"1277","19/09/2017 18:09:00","VILA DO DNIT BR 319 KM 5","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-8.7635576,-63.8971704
"1278","21/09/2017 09:09:00","P.A JOANA D'ARC","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7679107,-64.076761
"1279","06/10/2017 16:10:00","P.A JOANA'DARC","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.7635437,-63.9065259
"1280",NA,"PA Joana Darc III - Linha 17","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-8.7635576,-63.8971704
"1281","23/08/2018 15:08:00","PA CEDRO / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.5056624,-50.9118916
"1282",NA,"TENHARIM MARMELOS","HUMAITA","AM",NA,NA,-8.337469,-61.7488586
"1283",NA,"Aldeia Bela Vista","MANICORE","AM","OUTRAS CAUSAS","INDETERMINADO",-5.8131866,-61.29899
"1284","31/08/2018 16:08:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"1285","21/08/2018 17:08:00","Fazenda Capão do Barreiro","POCONE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.266471,-56.626599
"1286","07/10/2017 10:10:00","Quilombo Kalunga","CAVALCANTE","GO","OUTRAS CAUSAS","VANDALISMO",-13.7904208,-47.458134
"1287","31/07/2018 14:07:00","Carvão- Curimatá/PI","CURIMATA","PI","EXTRATIVISMO","EXTRAÇÃO DE MEL",-10.0345179,-44.3003082
"1288","17/08/2018 14:08:00","Deserto 02","ALVORADA DO GURGUEIA","PI","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-8.4460976,-43.866115
"1289","14/08/2018 14:08:00","Deserto 01","ALVORADA DO GURGUEIA","PI","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-8.4460976,-43.866115
"1290",NA,"ESTRADA DA PENAL KM 3","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.7635576,-63.8971704
"1291","28/09/2018 14:09:00","ARIE da Matinha do Pici","FORTALEZA","CE","OUTRAS CAUSAS","VANDALISMO",-3.7523864,-38.5771605
"1292","07/10/2017 16:10:00","LINHA 09","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-9.8277006,-64.6153421
"1293","15/11/2017 13:11:00","Pousada Portal Paraíso / Poconé-MT","POCONE","MT","OUTRAS CAUSAS","INDETERMINADO",-16.4102839,-56.6741129
"1294","13/07/2018 11:07:00","PAD Quixadá - Vila Km 26","BRASILEIA","AC","OUTRAS CAUSAS","VANDALISMO",-4.9684385,-39.0161259
"1295","10/08/2018 16:08:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","ACIDENTE","CONFECÇÃO DE ACEIRO",1.3828494,-50.9907025
"1296","15/07/2017 15:07:00","Quilombo Kalunga","TERESINA DE GOIAS","GO","OUTRAS CAUSAS","VANDALISMO",-13.7761432,-47.2640613
"1297","24/09/2018 09:09:00","PA Nova Esperança 03","ALVORADA DO GURGUEIA","PI",NA,NA,-8.4460976,-43.866115
"1298","15/08/2018 11:08:00","SERRA DA BANDEIRA","BARREIRAS","BA","OUTRAS CAUSAS","INDETERMINADO",-11.9575,-45.2491667
"1299","10/09/2018 11:09:00","PARQUE DO XINGU","QUERENCIA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-12.5943472,-52.2077534
"1300","14/08/2016 18:08:00","PA Joana Darc III - Linha 17","PORTO VELHO","RO","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-8.7635576,-63.8971704
"1301","31/08/2016 09:08:00","APA BACIA DO RIO DE JANEIRO","BARREIRAS","BA","EXTRATIVISMO","CAÇA",-12.1421213,-44.9647259
"1302","06/10/2016 13:10:00","PA CEDRO / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.5056624,-50.9118916
"1303","09/11/2016 15:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"1304","23/09/2017 15:09:00","JACADIGO","CORUMBA","MS","OUTRAS CAUSAS","VANDALISMO",-19.1666667,-57.8333333
"1305",NA,"RESEX RIO PACAÁS NOVOS","GUAJARA-MIRIM","RO","OUTRAS CAUSAS","VANDALISMO",-11.2099579,-64.3710556
"1306","24/07/2018 18:07:00","Fazenda Recanto da Sarilma","POCONE","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.266471,-56.626599
"1307","31/08/2018 02:08:00","PA PAIOL / CACERES","CACERES","MT","OUTRAS CAUSAS","VANDALISMO",-16.0834866,-57.6756709
"1308","14/07/2018 10:07:00","SERRA DO MIMO","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-12.1457786,-44.9714318
"1309","06/08/2018 10:08:00","PA SERRA NOVA II / SERRA NOVA DOURADA","SERRA NOVA DOURADA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-12.0905347,-51.4011746
"1310","02/09/2018 13:09:00","MARAIWATSEDE","SAO FELIX DO ARAGUAIA","MT","OUTRAS CAUSAS","INDETERMINADO",-11.7036923,-51.6244307
"1311","23/01/2018 15:01:00","PA SALUBRINHO / ANDARAI","ITAETE","BA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-12.806563,-41.3302397
"1312","05/10/2018 14:10:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"1313","23/10/2018 13:10:00","PA CEDRO / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.5056624,-50.9118916
"1314","28/10/2018 20:10:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"1315","20/07/2017 17:07:00","linha 07","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7740015,-63.8776143
"1316","11/07/2017 10:07:00","Entre Kanae e Kalanaza","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.620446,-57.48723
"1317","07/09/2017 10:09:00","PA SANTA RITA /","POCONE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.2236576,-56.6445045
"1318","30/06/2016 18:06:00","PA JOANA D ARC III / PORTO VELHO","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635437,-63.9065259
"1319","24/09/2016 14:09:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"1320","18/10/2016 23:10:00","Estrada para almas","SAO DESIDERIO","BA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-12.3648449,-44.9769011
"1321",NA,"Linha 19 Joana Darc","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635576,-63.8971704
